Players_ID,Player_Name,Name,Surname,DOB,Turned pro,Weight,Height,Birth place,key,Nationality,Strong_hand,Weak_hand
106105,guilherme clezar,Guilherme,Clezar,1992-12-31,2009,79,183, Brazil,guilherme clezar,BRA, Right-Handed, Two-Handed Backhand
103969,roman borvanov,Roman,Borvanov,1982-03-31,2004,80,183, Moldova,roman borvanov,MDA, Right-Handed,
104640,pablo galdon,Pablo,Galdon,1985-11-28,,,,,pablo galdon,ARG, Right-Handed, Two-Handed Backhand
104778,andrey kumantsov,Andrey,Kumantsov,1986-08-04,,,,,andrey kumantsov,RUS,,
104535,daniel garza,Daniel,Garza,1985-04-08,,,, Mexico,daniel garza,MEX, Right-Handed, One-Handed Backhand
105688,manuel sanchez,Manuel,Sanchez,1991-01-05,,76,183, Mexico,manuel sanchez,MEX, Right-Handed, One-Handed Backhand
105283,gerard granollers,Gerard,Granollers,1989-01-30,,,,,gerard granollers,ESP,,
105638,daniel cox,Daniel,Cox,1990-09-28,2011,72,170, Great Britain,daniel cox,, Right-Handed,
106244,oliver golding,Oliver,Golding,1993-09-29,2011,84,188, England,oliver golding,GBR, Right-Handed, Two-Handed Backhand
104106,ludovic walter,Ludovic,Walter,1983-01-04,,,,,ludovic walter,FRA,,
106246,robin kern,Robin,Kern,1993-10-03,,87,188, Germany,robin kern,GER, Right-Handed, Two-Handed Backhand
105827,laurynas grigelis,Laurynas,Grigelis,1991-08-14,,78,183, Lithuania,laurynas grigelis,LTU, Right-Handed, Two-Handed Backhand
104677,artem sitak,Artem,Sitak,1986-02-08,2001,83,185, Russia,artem sitak,NZL, Right-Handed, Two-Handed Backhand
104820,erik chvojka,Erik,Chvojka,1986-10-26,2004,80,185, Canada,erik chvojka,CAN, Left-Handed,
105091,peter torebko,Peter,Torebko,1988-02-10,2008,84,185, Poland,peter torebko,GER, Right-Handed, Two-Handed Backhand
104810,zhe li,Zhe,Li,1986-09-20,2004,77,185, China,zhe li,CHN, Right-Handed, Two-Handed Backhand
104729,ivan nedelko,Ivan,Nedelko,1986-05-12,,,,,ivan nedelko,RUS,,
106093,benjamin mitchell,Benjamin,Mitchell,1992-11-30,2008,80,183, Australia,benjamin mitchell,AUS, Right-Handed,
106325,jabor al mutawa,Jabor,Al-Mutawa,1994-05-27,,,,,jabor al mutawa,QAT,,
105175,kristijan mesaros,Kristijan,Mesaros,1988-07-02,,89,188, Croatia,kristijan mesaros,CRO, Right-Handed, Two-Handed Backhand
105711,dino marcan,Dino,Marcan,1991-02-12,2008,78,180, Croatia,dino marcan,CRO, Right-Handed, Two-Handed Backhand
105294,dennis lajola,Dennis,Lajola,1989-02-12,,,,,dennis lajola,USA,,
104971,blake strode,Blake,Strode,1987-07-09,2009,84,188, USA,blake strode,USA, Right-Handed,
105120,andres molteni,Andres,Molteni,1988-03-15,,70,180, Argentina,andres molteni,ARG, Right-Handed, Two-Handed Backhand
108701,juan sebastian cabal,Juan Sebastian,Cabal,1986-04-25,2005,82,185, Colombia,juan sebastian cabal,COL, Right-Handed, Two-Handed Backhand
104839,yassine idmbarek,Yassine,Idmbarek,1986-12-07,,,,,yassine idmbarek,,,
105529,carlos gomez herrera,Carlos,Gomez-Herrera,1990-04-30,,85,191, Spain,carlos gomez herrera,ESP, Right-Handed, Two-Handed Backhand
104473,walter trusendi,Walter,Trusendi,1985-01-03,,,,,walter trusendi,ITA,,
105757,sandro ehrat,Sandro,Ehrat,1991-04-18,,,180, Switzerland,sandro ehrat,, Right-Handed,
105336,nicolas meister,Nicolas,Meister,1989-05-15,,,,,nicolas meister,,,
104893,maxime authom,Maxime,Authom,1987-03-29,,,,,maxime authom,BEL, Right-Handed,
105781,andrei vasilevski,Andrei,Vasilevski,1991-05-28,2009,81,185, Belarus,andrei vasilevski,BLR, Right-Handed, Two-Handed Backhand
105029,sergey betov,Sergey,Betov,1987-10-15,,74,185, Belarus,sergey betov,BLR, Right-Handed,
103863,mikhail elgin,Mikhail,Elgin,1981-10-14,1998,78,183, Russia,mikhail elgin,RUS, Right-Handed,
104953,nikolai fidirko,Nikolai,Fidirko,1987-06-15,,85,185, Czech Republic,nikolai fidirko,BLR, Right-Handed,
106277,ariez elyaas deen heshaam,Ariez Elyaas,Deen Heshaam,1993-12-24,,,,,ariez elyaas deen heshaam,MAS, Right-Handed, Two-Handed Backhand
104693,dominic inglot,Dominic,Inglot,1986-03-06,,95,196, England,dominic inglot,GBR, Right-Handed, One-Handed Backhand
105072,sanam singh,Sanam,Singh,1988-01-11,,67,175, India,sanam singh,IND, Right-Handed, Two-Handed Backhand
110476,mousa shanan zayed,Mousa Shanan,Zayed,1994-03-09,,,,,mousa shanan zayed,QAT,,
106374,filip veger,Filip,Veger,1994-12-21,,,,,filip veger,,,
104960,miguel angel reyes varela,Miguel Angel,Reyes-Varela,1987-06-21,,73,175,Guadalajara,miguel angel reyes varela,MEX, Right-Handed, One-Handed Backhand
104803,younes rachidi,Younes,Rachidi,1986-09-13,,,,,younes rachidi,,,
104944,niels desein,Niels,Desein,1987-06-09,2007,85,191, Belgium,niels desein,BEL, Right-Handed,
105100,edward corrie,Edward,Corrie,1988-02-21,,,,,edward corrie,GBR,,
105591,matt reid,Matt,Reid,1990-07-17,2009,87,183, Australia,matt reid,AUS, Right-Handed, Two-Handed Backhand
105436,markus eriksson,Markus,Eriksson,1989-11-29,,80,188, Sweden,markus eriksson,SWE, Right-Handed, Two-Handed Backhand
104847,adrien bossel,Adrien,Bossel,1986-12-28,,,,,adrien bossel,SUI,,
105528,alexander ward,Alexander,Ward,1990-04-30,,85,185, Great Britain,alexander ward,GBR, Right-Handed, Two-Handed Backhand
104113,carlos salamanca,Carlos,Salamanca,1983-01-15,2001,83,196, Colombia,carlos salamanca,COL, Left-Handed, Two-Handed Backhand
104905,nicolas barrientos,Nicolas,Barrientos,1987-04-24,2009,75,175, Colombia,nicolas barrientos,, Right-Handed, Two-Handed Backhand
106228,juan ignacio londero,Juan Ignacio,Londero,1993-08-15,,70,180, Cordoba,juan ignacio londero,ARG, Right-Handed, Two-Handed Backhand
105679,eduardo struvay,Eduardo,Struvay,1990-12-17,,,,,eduardo struvay,,,
110536,kevin king,Kevin,King,1991-02-28,,86,191, USA,kevin king,USA, Left-Handed, Two-Handed Backhand
104627,boy westerhof,Boy,Westerhof,1985-10-24,2006,80,185, The Netherlands,boy westerhof,NED, Right-Handed,
104275,josko topic,Josko,Topic,1983-12-08,,,,,josko topic,CRO,,
105060,aldin setkic,Aldin,Setkic,1987-12-21,,86,191, Bosnia & Herzegovina,aldin setkic,BIH, Right-Handed,
122279,romain bogaerts,Romain,Bogaerts,1993-12-23,,76,188,Namur,romain bogaerts,BEL, Left-Handed, Two-Handed Backhand
123768,collin altamirano,Collin,Altamirano,1995-12-07,,84,188, California,collin altamirano,USA, Right-Handed, Two-Handed Backhand
106397,wishaya trongcharoenchaikul,Wishaya,Trongcharoenchaikul,1995-04-08,,,,,wishaya trongcharoenchaikul,THA, Right-Handed, Two-Handed Backhand
106158,suk young jeong,Suk-Young,Jeong,1993-04-12,,,,,suk young jeong,, Right-Handed, Two-Handed Backhand
105427,milos sekulic,Milos,Sekulic,1989-11-04,2008,73,178, Sweden,milos sekulic,SWE, Right-Handed, Two-Handed Backhand
105233,jeevan nedunchezhiyan,Jeevan,Nedunchezhiyan,1988-10-20,,69,173, India,jeevan nedunchezhiyan,IND, Left-Handed, Two-Handed Backhand
111444,karim hossam,Karim,Hossam,1994-04-08,,,,,karim hossam,EGY, Right-Handed, Two-Handed Backhand
106238,andres artunedo martinavarro,Andres,Artunedo Martinavarro,1993-09-14,2011,75,183, Spain,andres artunedo martinavarro,ESP, Right-Handed, Two-Handed Backhand
106174,gonzalo lama,Gonzalo,Lama,1993-04-27,,82,180, Chile,gonzalo lama,CHI, Right-Handed,
106353,pedja krstin,Pedja,Krstin,1994-09-03,,73,183, Serbia,pedja krstin,SRB, Right-Handed, Two-Handed Backhand
105853,tigre hank,Tigre,Hank,1991-09-30,,85,188,,tigre hank,MEX, Left-Handed,
105830,hicham khaddari,Hicham,Khaddari,1991-08-19,,,,,hicham khaddari,MAR,,
106430,patrick ciorcila,Patrick,Ciorcila,1996-09-20,,70,180, Romania,patrick ciorcila,ROU, Right-Handed, Two-Handed Backhand
104993,martin vaisse,Martin,Vaisse,1987-08-11,,,,,martin vaisse,FRA,,
106362,laurent lokoli,Laurent,Lokoli,1994-10-18,,,, France,laurent lokoli,FRA, Right-Handed,
106293,kimmer coppejans,Kimmer,Coppejans,1994-02-07,,68,180, Belgium,kimmer coppejans,BEL, Right-Handed, Two-Handed Backhand
105651,daniel smethurst,Daniel,Smethurst,1990-10-13,2011,83,188, Great Britain,daniel smethurst,, Right-Handed,
110636,clay thompson,Clay,Thompson,1992-05-04,,86,198, USA,clay thompson,, Right-Handed, Two-Handed Backhand
111156,nathan pasha,Nathan,Pasha,1992-07-15,,85,191, USA,nathan pasha,USA, Right-Handed, Two-Handed Backhand
105245,fabiano de paula,Fabiano,De Paula,1988-11-28,,78,178, Brazil,fabiano de paula,BRA, Right-Handed, One-Handed Backhand
105634,viktor galovic,Viktor,Galovic,1990-09-19,2011,88,193, Croatia,viktor galovic,CRO, Right-Handed, Two-Handed Backhand
111790,brayden schnur,Brayden,Schnur,1995-07-04,2016,84,193, Canada,brayden schnur,CAN, Right-Handed, Two-Handed Backhand
106218,marcos giron,Marcos,Giron,1993-07-24,2014,77,180, USA,marcos giron,USA, Right-Handed, Two-Handed Backhand
104945,james mcgee,James,McGee,1987-06-10,,80,183, Ireland,james mcgee,IRL, Right-Handed, Two-Handed Backhand
105059,kento takeuchi,Kento,Takeuchi,1987-12-19,,,,,kento takeuchi,JPN,,
104393,gregoire burquier,Gregoire,Burquier,1984-07-08,,,,,gregoire burquier,, Left-Handed, One-Handed Backhand
106321,xin gao,Xin,Gao,1994-05-12,,80,180,Tianjin,xin gao,CHN, Right-Handed, Two-Handed Backhand
105999,bowen ouyang,Bowen,Ouyang,1992-05-19,,76,185,Xin Jiang,bowen ouyang,, Left-Handed, Two-Handed Backhand
106078,egor gerasimov,Egor,Gerasimov,1992-11-11,2010,84,183, Minsk,egor gerasimov,BLR, Right-Handed, Two-Handed Backhand
106066,victor baluda,Victor,Baluda,1992-09-30,,,,,victor baluda,RUS,,
104822,n vijay sundar prashanth,N Vijay Sundar,Prashanth,1986-10-27,,75,178, India,n vijay sundar prashanth,IND, Right-Handed, Two-Handed Backhand
105271,gonzalo escobar,Gonzalo,Escobar,1989-01-20,,,, Ecuador,gonzalo escobar,ECU, Left-Handed, Two-Handed Backhand
105888,toni androic,Toni,Androic,1991-12-28,2010,73,168, Croatia,toni androic,CRO, Right-Handed, Two-Handed Backhand
105281,eric quigley,Eric,Quigley,1989-01-30,2012,84,185, U.S.A,eric quigley,USA, Right-Handed, Two-Handed Backhand
104802,fabrice martin,Fabrice,Martin,1986-09-11,2006,100,198, France,fabrice martin,FRA, Right-Handed, One-Handed Backhand
106109,alex bolt,Alex,Bolt,1993-01-05,,84,183, Australia,alex bolt,AUS, Left-Handed, Two-Handed Backhand
105841,lorenzo giustino,Lorenzo,Giustino,1991-09-10,2007,80,183, Italy,lorenzo giustino,ITA, Right-Handed, Two-Handed Backhand
106005,constant lestienne,Constant,Lestienne,1992-05-23,2012,72,180, France,constant lestienne,FRA, Right-Handed, Two-Handed Backhand
110754,david vega hernandez,David,Vega Hernandez,1994-06-23,,78,188, Spain,david vega hernandez,ESP, Right-Handed, Two-Handed Backhand
117356,cem ilkel,Cem,Ilkel,1995-08-21,,79,185, Turkey,cem ilkel,TUR, Right-Handed, Two-Handed Backhand
111506,maxime hamou,Maxime,Hamou,1995-06-08,,75,185, France,maxime hamou,FRA, Right-Handed, Two-Handed Backhand
105325,germain gigounon,Germain,Gigounon,1989-04-20,,73,178,,germain gigounon,BEL, Right-Handed,
105401,matteo trevisan,Matteo,Trevisan,1989-08-13,,80,183, Italy,matteo trevisan,ITA, Right-Handed, Two-Handed Backhand
126152,ryan shane,Ryan,Shane,1994-04-15,,89,193, USA,ryan shane,USA, Right-Handed, One-Handed Backhand
106138,yaraslav shyla,Yaraslav,Shyla,1993-03-05,2011,85,193, Belarus,yaraslav shyla,BLR, Right-Handed, Two-Handed Backhand
105026,takuto niki,Takuto,Niki,1987-10-12,,73,183, USA,takuto niki,JPN, Right-Handed, Two-Handed Backhand
111192,lucas miedler,Lucas,Miedler,1996-06-21,,77,180, Austria,lucas miedler,AUT, Right-Handed, One-Handed Backhand
117352,oliver anderson,Oliver,Anderson,1998-04-30,,73,175, Australia,oliver anderson,AUS, Right-Handed, Two-Handed Backhand
110686,finn tearney,Finn,Tearney,1990-09-27,,80,183,Auckland,finn tearney,NZL, Right-Handed,
105586,alexandar lazov,Alexandar,Lazov,1990-07-09,,69,183, Bulgaria,alexandar lazov,BUL, Left-Handed, Two-Handed Backhand
106220,dimitar kuzmanov,Dimitar,Kuzmanov,1993-07-28,2009,72,183, Bulgaria,dimitar kuzmanov,BUL, Right-Handed, Two-Handed Backhand
106250,luis patino,Luis,Patino,1993-10-06,,76,, Mexico,luis patino,MEX, Right-Handed, Two-Handed Backhand
106412,lucas gomez,Lucas,Gomez,1995-08-11,,72,178, Mexico,lucas gomez,MEX, Left-Handed, Two-Handed Backhand
106398,pedro cachin,Pedro,Cachin,1995-04-12,,77,185, Argentina,pedro cachin,ARG, Right-Handed, Two-Handed Backhand
105426,michael linzer,Michael,Linzer,1989-11-02,,77,180, Austria,michael linzer,AUT, Right-Handed, Two-Handed Backhand
106099,salvatore caruso,Salvatore,Caruso,1992-12-15,2010,80,185, Italy,salvatore caruso,ITA, Right-Handed, Two-Handed Backhand
105751,roberto ortega olmedo,Roberto,Ortega-Olmedo,1991-04-30,,,,,roberto ortega olmedo,ESP,,
105515,jordi samper montana,Jordi,Samper-Montana,1990-04-05,,,,,jordi samper montana,ESP, Right-Handed,
106296,gregoire barrere,Gregoire,Barrere,1994-02-16,,83,183, France,gregoire barrere,FRA, Right-Handed, Two-Handed Backhand
123828,jan choinski,Jan,Choinski,1996-06-10,,80,196, Germany,jan choinski,GER, Right-Handed, Two-Handed Backhand
106035,isak arvidsson,Isak,Arvidsson,1992-08-06,,79,188,Hjo,isak arvidsson,SWE, Right-Handed, Two-Handed Backhand
110596,fred simonsson,Fred,Simonsson,1994-11-27,,75,188, Sweden,fred simonsson,SWE, Right-Handed, Two-Handed Backhand
202359,marvin moeller,Marvin,Moeller,1999-01-18,,69,178, Germany,marvin moeller,GER, Right-Handed, Two-Handed Backhand
126627,johan nikles,Johan,Nikles,1997-03-23,,67,170,Geneva,johan nikles,SUI, Right-Handed, Two-Handed Backhand
134472,antoine bellier,Antoine,Bellier,1996-10-18,,80,196,Geneva,antoine bellier,SUI, Left-Handed, One-Handed Backhand
126120,nino serdarusic,Nino,Serdarusic,1996-12-13,,79,188, Croatia,nino serdarusic,CRO, Right-Handed, Two-Handed Backhand
105782,enrique lopez perez,Enrique,Lopez Perez,1991-06-03,2009,76,180, Spain,enrique lopez perez,ESP, Right-Handed, Two-Handed Backhand
106269,austin smith,Austin,Smith,1993-11-25,,,,,austin smith,,,
126646,tim van rijthoven,Tim,Van Rijthoven,1997-04-24,,90,,Roosendaal,tim van rijthoven,NED, Right-Handed, One-Handed Backhand
105031,saketh myneni,Saketh,Myneni,1987-10-19,2012,85,193, India,saketh myneni,IND, Right-Handed, Two-Handed Backhand
106167,joris de loore,Joris,De Loore,1993-04-21,2011,86,191, Belgium,joris de loore,BEL, Right-Handed, Two-Handed Backhand
105551,anil yuksel,Anil,Yuksel,1990-05-19,,78,, Netherlands,anil yuksel,TUR, Left-Handed, Two-Handed Backhand
122570,mubarak al harrasi,Mubarak,Al Harrasi,1995-05-22,2015,,,Qatar,mubarak al harrasi,QAT,,
106331,christopher oconnell,Christopher,O'Connell,1994-06-03,,78,183, Australia,christopher oconnell,AUS, Right-Handed, One-Handed Backhand
106425,blake mott,Blake,Mott,1996-04-21,,77,180, Australia,blake mott,AUS, Right-Handed, Two-Handed Backhand
200247,alexandar lazarov,Alexandar,Lazarov,1997-11-06,,73,185, USA,alexandar lazarov,BUL, Right-Handed, One-Handed Backhand
106311,marko tepavac,Marko,Tepavac,1994-04-05,,90,193, Serbia,marko tepavac,SRB, Right-Handed, Two-Handed Backhand
134868,tallon griekspoor,Tallon,Griekspoor,1996-07-02,,82,188, Netherlands,tallon griekspoor,NED, Right-Handed, Two-Handed Backhand
126197,orlando luz,Orlando,Luz,1998-02-08,,78,180, Brazil,orlando luz,BRA, Right-Handed, Two-Handed Backhand
105821,riccardo bellotti,Riccardo,Bellotti,1991-08-05,,,, Austria,riccardo bellotti,ITA, Right-Handed, Two-Handed Backhand
109054,daniel masur,Daniel,Masur,1994-11-06,2013,79,183, Germany,daniel masur,GER, Right-Handed, Two-Handed Backhand
126149,gianluca mager,Gianluca,Mager,1994-12-01,,,,,gianluca mager,ITA,,
105406,roberto marcora,Roberto,Marcora,1989-08-30,2009,88,193, Italy,roberto marcora,ITA, Right-Handed, One-Handed Backhand
124186,alexandre muller,Alexandre,Muller,1997-02-01,,73,180, France,alexandre muller,FRA, Right-Handed, Two-Handed Backhand
105359,jason jung,Jason,Jung,1989-06-15,2011,69,180, USA,jason jung,TPE, Right-Handed, Two-Handed Backhand
144750,lloyd harris,Lloyd,Harris,1997-02-24,2015,80,196, South Africa,lloyd harris,RSA, Right-Handed, Two-Handed Backhand
111794,kamil majchrzak,Kamil,Majchrzak,1996-01-13,,74,183, Poland,kamil majchrzak,POL, Right-Handed, Two-Handed Backhand
111515,thai son kwiatkowski,Thai-Son,Kwiatkowski,1995-02-13,2017,75,188, USA,thai son kwiatkowski,USA, Right-Handed, Two-Handed Backhand
117360,marc polmans,Marc,Polmans,1997-05-02,2015,78,188, South Africa,marc polmans,AUS, Right-Handed, Two-Handed Backhand
200484,rudolf molleker,Rudolf,Molleker,2000-10-26,,75,185,Sewerodonezk,rudolf molleker,GER, Right-Handed, Two-Handed Backhand
105497,jose hernandez fernandez,Jose,Hernandez-Fernandez,1990-03-13,,77,183,Santo Domingo,jose hernandez fernandez,DOM, Right-Handed, Two-Handed Backhand
106335,alexios halebian,Alexios,Halebian,1994-06-08,,,,,alexios halebian,USA, Left-Handed, Two-Handed Backhand
105871,sekou bangoura,Sekou,Bangoura,1991-11-18,2011,77,183, USA,sekou bangoura,USA, Right-Handed, Two-Handed Backhand
122548,edan leshem,Edan,Leshem,1997-03-19,,70,183, USA,edan leshem,ISR, Right-Handed, Two-Handed Backhand
105692,alessandro bega,Alessandro,Bega,1991-01-11,,68,173, Italy,alessandro bega,ITA, Right-Handed, Two-Handed Backhand
117365,petros chrysochos,Petros,Chrysochos,1996-04-08,,,,Larnaca,petros chrysochos,, Right-Handed, Two-Handed Backhand
136440,dominik koepfer,Dominik,Koepfer,1994-04-29,,82,180,Furtwangen,dominik koepfer,GER, Left-Handed, Two-Handed Backhand
111574,jc aragone,JC,Aragone,1995-06-28,2017,79,178, Argentina,jc aragone,USA, Right-Handed, Two-Handed Backhand
144972,geoffrey blancaneaux,Geoffrey,Blancaneaux,1998-08-08,2016,68,178, France,geoffrey blancaneaux,FRA, Right-Handed, Two-Handed Backhand
200516,patrick kypson,Patrick,Kypson,1999-10-28,,79,188, USA,patrick kypson,USA, Right-Handed, Two-Handed Backhand
106324,vaclav safranek,Vaclav,Safranek,1994-05-20,2012,80,185, Czech Republic,vaclav safranek,CZE, Right-Handed, Two-Handed Backhand
126185,evgeny tyurnev,Evgeny,Tyurnev,1997-04-08,,,,,evgeny tyurnev,RUS, Right-Handed, Two-Handed Backhand
200059,yibing wu,Yibing,Wu,1999-10-14,2017,73,183, China,yibing wu,CHN, Right-Handed, Two-Handed Backhand
200095,nicola kuhn,Nicola,Kuhn,2000-03-20,2015,75,185, Austria,nicola kuhn,ESP, Right-Handed, Two-Handed Backhand
126208,yusuke takahashi,Yusuke,Takahashi,1997-10-17,2016,68,170, Japan,yusuke takahashi,JPN, Right-Handed, Two-Handed Backhand
126128,roman safiullin,Roman,Safiullin,1997-08-07,2015,75,185, Russia,roman safiullin,RUS, Right-Handed, Two-Handed Backhand
111576,sumit nagal,Sumit,Nagal,1997-08-16,,69,178, India,sumit nagal,IND, Right-Handed, Two-Handed Backhand
111459,arjun kadhe,Arjun,Kadhe,1994-01-07,,83,185, India,arjun kadhe,IND, Right-Handed, Two-Handed Backhand
132482,liam caruana,Liam,Caruana,1998-01-22,,72,180, Italy,liam caruana,ITA, Right-Handed, Two-Handed Backhand
200615,alexei popyrin,Alexei,Popyrin,1999-08-05,,78,196, Australia,alexei popyrin,AUS, Right-Handed, Two-Handed Backhand
126846,aleksandar vukic,Aleksandar,Vukic,1996-04-06,,84,188, Australia,aleksandar vukic,AUS, Right-Handed, Two-Handed Backhand
126952,soonwoo kwon,Soonwoo,Kwon,1997-12-02,2015,72,180, South Korea,soonwoo kwon,KOR, Right-Handed, Two-Handed Backhand
200574,alexander donski,Alexander,Donski,1998-08-01,2017,80,188, USA,alexander donski,BUL, Right-Handed, Two-Handed Backhand
202090,adrian andreev,Adrian,Andreev,2001-05-12,2016,,180, Bulgaria,adrian andreev,, Right-Handed, Two-Handed Backhand
